date,open,high,low,close,volume
2022-12-18 04:00:00,22127000.0,22145000.0,22099000.0,22108000.0,19.33954723
2022-12-18 05:00:00,22122000.0,22143000.0,22105000.0,22136000.0,30.23028076
2022-12-18 06:00:00,22139000.0,22159000.0,22127000.0,22142000.0,27.07543492
2022-12-18 07:00:00,22155000.0,22181000.0,22136000.0,22180000.0,40.70262363
2022-12-18 08:00:00,22180000.0,22250000.0,22163000.0,22230000.0,110.76326528
2022-12-18 09:00:00,22230000.0,22249000.0,22170000.0,22197000.0,130.24478134
2022-12-18 10:00:00,22207000.0,22230000.0,22160000.0,22183000.0,83.50465936
2022-12-18 11:00:00,22194000.0,22197000.0,22140000.0,22187000.0,63.61762445
2022-12-18 12:00:00,22187000.0,22197000.0,22175000.0,22194000.0,41.07386936
2022-12-18 13:00:00,22197000.0,22253000.0,22166000.0,22230000.0,96.8694499
2022-12-18 14:00:00,22245000.0,22245000.0,22174000.0,22176000.0,65.39286492
2022-12-18 15:00:00,22185000.0,22228000.0,22176000.0,22209000.0,44.87047897
2022-12-18 16:00:00,22211000.0,22238000.0,22195000.0,22222000.0,56.51382843
2022-12-18 17:00:00,22231000.0,22250000.0,22219000.0,22240000.0,65.02997187
2022-12-18 18:00:00,22240000.0,22252000.0,22128000.0,22150000.0,142.53678409
2022-12-18 19:00:00,22149000.0,22204000.0,22143000.0,22181000.0,63.2345922
2022-12-18 20:00:00,22182000.0,22228000.0,22149000.0,22153000.0,120.82012454
2022-12-18 21:00:00,22153000.0,22226000.0,22139000.0,22205000.0,155.12218937
2022-12-18 22:00:00,22205000.0,22217000.0,22185000.0,22211000.0,92.77471525
2022-12-18 23:00:00,22212000.0,22215000.0,22145000.0,22162000.0,78.79638167
2022-12-19 00:00:00,22155000.0,22191000.0,22141000.0,22144000.0,79.52909971
2022-12-19 01:00:00,22144000.0,22202000.0,22111000.0,22189000.0,119.65170069
2022-12-19 02:00:00,22195000.0,22235000.0,22160000.0,22176000.0,103.49194012
2022-12-19 03:00:00,22190000.0,22248000.0,22163000.0,22219000.0,99.12595961
2022-12-19 04:00:00,22225000.0,22231000.0,22177000.0,22197000.0,22.81762309
2022-12-19 05:00:00,22197000.0,22206000.0,22173000.0,22202000.0,20.15100059
2022-12-19 06:00:00,22202000.0,22231000.0,22194000.0,22227000.0,30.44465633
2022-12-19 07:00:00,22227000.0,22299000.0,22198000.0,22206000.0,50.17742268
2022-12-19 08:00:00,22221000.0,22268000.0,22204000.0,22210000.0,63.82907519
2022-12-19 09:00:00,22214000.0,22240000.0,22170000.0,22173000.0,114.20973732
2022-12-19 10:00:00,22173000.0,22195000.0,22140000.0,22162000.0,102.67089391
2022-12-19 11:00:00,22164000.0,22164000.0,22039000.0,22048000.0,180.42496745
2022-12-19 12:00:00,22048000.0,22050000.0,21950000.0,22017000.0,337.51094261
2022-12-19 13:00:00,22018000.0,22075000.0,22011000.0,22040000.0,80.33445434
2022-12-19 14:00:00,22042000.0,22080000.0,22013000.0,22054000.0,86.74214773
2022-12-19 15:00:00,22064000.0,22092000.0,22036000.0,22081000.0,107.40529819
2022-12-19 16:00:00,22087000.0,22124000.0,22045000.0,22071000.0,105.17385152
2022-12-19 17:00:00,22075000.0,22121000.0,22050000.0,22118000.0,78.34238956
2022-12-19 18:00:00,22120000.0,22137000.0,22092000.0,22103000.0,105.41366987
2022-12-19 19:00:00,22103000.0,22122000.0,22092000.0,22120000.0,66.57254323
2022-12-19 20:00:00,22121000.0,22131000.0,22097000.0,22118000.0,79.41837239
2022-12-19 21:00:00,22119000.0,22120000.0,22079000.0,22092000.0,85.16181643
2022-12-19 22:00:00,22092000.0,22106000.0,22055000.0,22060000.0,94.94227233
2022-12-19 23:00:00,22074000.0,22082000.0,21993000.0,22059000.0,158.86429357
2022-12-20 00:00:00,22064000.0,22081000.0,22000000.0,22001000.0,64.59458231
2022-12-20 01:00:00,22002000.0,22039000.0,21973000.0,21999000.0,102.93007339
2022-12-20 02:00:00,22000000.0,22007000.0,21900000.0,21959000.0,128.31801101
2022-12-20 03:00:00,21960000.0,21969000.0,21900000.0,21906000.0,56.33966954
2022-12-20 04:00:00,21919000.0,21971000.0,21859000.0,21886000.0,91.61756869
2022-12-20 05:00:00,21886000.0,21898000.0,21850000.0,21873000.0,76.26134998
2022-12-20 06:00:00,21873000.0,21914000.0,21860000.0,21861000.0,70.99465948
2022-12-20 07:00:00,21861000.0,21892000.0,21521000.0,21605000.0,543.93031856
2022-12-20 08:00:00,21607000.0,21680000.0,21563000.0,21654000.0,251.05995093
2022-12-20 09:00:00,21654000.0,21716000.0,21585000.0,21708000.0,228.60137355
2022-12-20 10:00:00,21708000.0,21860000.0,21672000.0,21859000.0,185.95223576
2022-12-20 11:00:00,21859000.0,22155000.0,21804000.0,22028000.0,294.18109583
2022-12-20 12:00:00,22029000.0,22140000.0,21870000.0,21959000.0,265.97801644
2022-12-20 13:00:00,21959000.0,22100000.0,21885000.0,22014000.0,244.98881403
2022-12-20 14:00:00,22021000.0,22029000.0,21938000.0,21949000.0,148.73877275
2022-12-20 15:00:00,21949000.0,21995000.0,21881000.0,21993000.0,210.2302616
2022-12-20 16:00:00,21992000.0,22030000.0,21915000.0,21940000.0,137.4497651
2022-12-20 17:00:00,21940000.0,21959000.0,21900000.0,21935000.0,106.57944223
2022-12-20 18:00:00,21935000.0,21968000.0,21911000.0,21921000.0,87.76339929
2022-12-20 19:00:00,21921000.0,21946000.0,21878000.0,21880000.0,95.65152534
2022-12-20 20:00:00,21880000.0,21978000.0,21870000.0,21973000.0,103.07107817
2022-12-20 21:00:00,21973000.0,22030000.0,21959000.0,21992000.0,90.46058641
2022-12-20 22:00:00,21992000.0,22000000.0,21945000.0,21953000.0,65.8596129
2022-12-20 23:00:00,21966000.0,22130000.0,21862000.0,22055000.0,162.11053375
2022-12-21 00:00:00,22080000.0,22221000.0,22053000.0,22063000.0,255.98304311
2022-12-21 01:00:00,22064000.0,22065000.0,21896000.0,21950000.0,99.46366472
2022-12-21 02:00:00,21957000.0,21973000.0,21905000.0,21967000.0,51.509014
2022-12-21 03:00:00,21966000.0,21983000.0,21925000.0,21956000.0,26.21237897
2022-12-21 04:00:00,21956000.0,22050000.0,21956000.0,22015000.0,36.33952493
2022-12-21 05:00:00,22016000.0,22055000.0,21986000.0,21998000.0,35.99552726
2022-12-21 06:00:00,21998000.0,21998000.0,21937000.0,21974000.0,29.41516777
2022-12-21 07:00:00,21992000.0,22019000.0,21975000.0,21984000.0,50.72662647
2022-12-21 08:00:00,21984000.0,22024000.0,21980000.0,22011000.0,71.39567696
2022-12-21 09:00:00,22017000.0,22062000.0,21929000.0,21955000.0,134.9430041
2022-12-21 10:00:00,21955000.0,22042000.0,21919000.0,22027000.0,123.57116776
2022-12-21 11:00:00,22036000.0,22040000.0,21964000.0,21966000.0,77.88612486
2022-12-21 12:00:00,21977000.0,22020000.0,21922000.0,22020000.0,82.15564452
2022-12-21 13:00:00,22020000.0,22027000.0,21900000.0,21901000.0,140.97590879
2022-12-21 14:00:00,21902000.0,21935000.0,21874000.0,21915000.0,128.19328046
2022-12-21 15:00:00,21915000.0,21970000.0,21897000.0,21942000.0,89.8858137
2022-12-21 16:00:00,21960000.0,21968000.0,21938000.0,21948000.0,66.15263223
2022-12-21 17:00:00,21948000.0,22023000.0,21916000.0,22020000.0,94.8603017
2022-12-21 18:00:00,22020000.0,22060000.0,22000000.0,22057000.0,105.90240369
2022-12-21 19:00:00,22058000.0,22059000.0,22006000.0,22048000.0,79.55250712
2022-12-21 20:00:00,22049000.0,22065000.0,22014000.0,22040000.0,89.54755795
2022-12-21 21:00:00,22050000.0,22064000.0,21996000.0,22002000.0,115.28274485
2022-12-21 22:00:00,22010000.0,22037000.0,21971000.0,21974000.0,133.40844791
2022-12-21 23:00:00,21975000.0,22050000.0,21900000.0,21940000.0,120.67140231
2022-12-22 00:00:00,21943000.0,22047000.0,21929000.0,22022000.0,93.38433894
2022-12-22 01:00:00,22032000.0,22048000.0,21923000.0,21936000.0,64.08292283
2022-12-22 02:00:00,21936000.0,21966000.0,21924000.0,21965000.0,23.01314623
2022-12-22 03:00:00,21965000.0,21980000.0,21940000.0,21959000.0,17.70463133
2022-12-22 04:00:00,21960000.0,21960000.0,21903000.0,21909000.0,39.71414432
2022-12-22 05:00:00,21909000.0,21956000.0,21900000.0,21938000.0,30.29573795
2022-12-22 06:00:00,21938000.0,21967000.0,21910000.0,21921000.0,36.08402591
2022-12-22 07:00:00,21922000.0,21930000.0,21899000.0,21905000.0,65.25541852
2022-12-22 08:00:00,21905000.0,21943000.0,21890000.0,21943000.0,62.42433676
2022-12-22 09:00:00,21943000.0,21980000.0,21911000.0,21954000.0,91.41892725
2022-12-22 10:00:00,21955000.0,21961000.0,21909000.0,21914000.0,100.25320708
2022-12-22 11:00:00,21927000.0,21940000.0,21901000.0,21928000.0,65.8150392
2022-12-22 12:00:00,21929000.0,21934000.0,21898000.0,21908000.0,89.95393592
2022-12-22 13:00:00,21908000.0,21908000.0,21836000.0,21838000.0,157.58494396
2022-12-22 14:00:00,21838000.0,21854000.0,21799000.0,21848000.0,167.60672572
2022-12-22 15:00:00,21846000.0,21866000.0,21793000.0,21799000.0,122.36932794
2022-12-22 16:00:00,21799000.0,21854000.0,21766000.0,21854000.0,95.40069445
2022-12-22 17:00:00,21855000.0,21855000.0,21800000.0,21827000.0,123.92832165
2022-12-22 18:00:00,21847000.0,21920000.0,21827000.0,21907000.0,128.43384862
2022-12-22 19:00:00,21907000.0,21919000.0,21861000.0,21864000.0,65.26152189
2022-12-22 20:00:00,21864000.0,21964000.0,21863000.0,21946000.0,133.09647253
2022-12-22 21:00:00,21951000.0,21980000.0,21900000.0,21905000.0,115.56118631
2022-12-22 22:00:00,21920000.0,21934000.0,21832000.0,21847000.0,108.46588942
2022-12-22 23:00:00,21848000.0,21876000.0,21741000.0,21768000.0,184.01653256
2022-12-23 00:00:00,21768000.0,21835000.0,21701000.0,21713000.0,182.45104211
2022-12-23 01:00:00,21713000.0,21748000.0,21707000.0,21731000.0,65.50229164
2022-12-23 02:00:00,21731000.0,21756000.0,21665000.0,21675000.0,93.79501746
2022-12-23 03:00:00,21678000.0,21724000.0,21659000.0,21709000.0,39.03934031
2022-12-23 04:00:00,21709000.0,21756000.0,21702000.0,21744000.0,26.31410519
2022-12-23 05:00:00,21744000.0,21936000.0,21723000.0,21846000.0,129.39131929
2022-12-23 06:00:00,21847000.0,21898000.0,21830000.0,21862000.0,50.25971176
2022-12-23 07:00:00,21862000.0,21917000.0,21844000.0,21853000.0,78.82892733
2022-12-23 08:00:00,21869000.0,21917000.0,21845000.0,21891000.0,97.0457003
2022-12-23 09:00:00,21891000.0,21906000.0,21779000.0,21808000.0,147.26100648
2022-12-23 10:00:00,21808000.0,21853000.0,21798000.0,21827000.0,119.14687002
2022-12-23 11:00:00,21831000.0,21871000.0,21764000.0,21854000.0,162.93023787
2022-12-23 12:00:00,21855000.0,21900000.0,21854000.0,21892000.0,133.67912755
2022-12-23 13:00:00,21891000.0,21909000.0,21813000.0,21838000.0,122.9754559
2022-12-23 14:00:00,21838000.0,21898000.0,21801000.0,21807000.0,242.53783683
2022-12-23 15:00:00,21809000.0,21869000.0,21798000.0,21852000.0,117.31160407
2022-12-23 16:00:00,21853000.0,21876000.0,21825000.0,21856000.0,83.56702116
2022-12-23 17:00:00,21867000.0,21889000.0,21841000.0,21864000.0,104.78983806
2022-12-23 18:00:00,21864000.0,21870000.0,21835000.0,21848000.0,62.63851436
2022-12-23 19:00:00,21849000.0,21901000.0,21831000.0,21890000.0,76.87985563
2022-12-23 20:00:00,21890000.0,21906000.0,21880000.0,21904000.0,67.37217086
2022-12-23 21:00:00,21905000.0,21935000.0,21870000.0,21925000.0,106.8932171
2022-12-23 22:00:00,21929000.0,22000000.0,21841000.0,21940000.0,291.74489337
2022-12-23 23:00:00,21940000.0,21940000.0,21837000.0,21878000.0,117.03488367
2022-12-24 00:00:00,21893000.0,21978000.0,21866000.0,21926000.0,72.6133068
2022-12-24 01:00:00,21925000.0,21925000.0,21889000.0,21913000.0,23.09578376
2022-12-24 02:00:00,21913000.0,21918000.0,21889000.0,21914000.0,19.09523051
2022-12-24 03:00:00,21915000.0,21935000.0,21900000.0,21918000.0,18.25103331
2022-12-24 04:00:00,21918000.0,21950000.0,21912000.0,21949000.0,11.84646248
2022-12-24 05:00:00,21949000.0,21970000.0,21900000.0,21929000.0,44.28511049
2022-12-24 06:00:00,21929000.0,21936000.0,21889000.0,21915000.0,22.71595973
2022-12-24 07:00:00,21917000.0,21917000.0,21867000.0,21904000.0,46.43779601
2022-12-24 08:00:00,21904000.0,21915000.0,21871000.0,21872000.0,38.80307211
2022-12-24 09:00:00,21884000.0,21932000.0,21858000.0,21916000.0,89.58762824
2022-12-24 10:00:00,21916000.0,21931000.0,21885000.0,21925000.0,55.18900012
2022-12-24 11:00:00,21925000.0,21926000.0,21892000.0,21902000.0,50.06618945
2022-12-24 12:00:00,21904000.0,21940000.0,21892000.0,21914000.0,53.41623542
2022-12-24 13:00:00,21930000.0,21942000.0,21910000.0,21934000.0,34.82970252
2022-12-24 14:00:00,21934000.0,21937000.0,21900000.0,21929000.0,49.53069866
2022-12-24 15:00:00,21929000.0,21974000.0,21918000.0,21952000.0,125.17455327
2022-12-24 16:00:00,21960000.0,21963000.0,21930000.0,21959000.0,63.97395412
2022-12-24 17:00:00,21952000.0,21963000.0,21919000.0,21938000.0,52.73684069
2022-12-24 18:00:00,21938000.0,21973000.0,21924000.0,21954000.0,70.4811217
2022-12-24 19:00:00,21954000.0,21985000.0,21952000.0,21969000.0,77.84087717
2022-12-24 20:00:00,21970000.0,21980000.0,21948000.0,21957000.0,44.52311179
2022-12-24 21:00:00,21957000.0,21982000.0,21937000.0,21963000.0,84.98484519
2022-12-24 22:00:00,21970000.0,21980000.0,21955000.0,21973000.0,38.23076374
2022-12-24 23:00:00,21973000.0,21974000.0,21942000.0,21960000.0,41.05446972
2022-12-25 00:00:00,21960000.0,21983000.0,21946000.0,21981000.0,54.41663427
2022-12-25 01:00:00,21982000.0,21985000.0,21954000.0,21961000.0,37.63673626
2022-12-25 02:00:00,21961000.0,21974000.0,21960000.0,21974000.0,17.63516158
2022-12-25 03:00:00,21973000.0,21978000.0,21956000.0,21971000.0,12.46291031
2022-12-25 04:00:00,21959000.0,21979000.0,21959000.0,21977000.0,11.9672286
2022-12-25 05:00:00,21977000.0,21977000.0,21941000.0,21957000.0,47.02714083
2022-12-25 06:00:00,21957000.0,21958000.0,21929000.0,21947000.0,27.05814968
2022-12-25 07:00:00,21957000.0,21958000.0,21928000.0,21955000.0,18.74713199
2022-12-25 08:00:00,21954000.0,21958000.0,21937000.0,21951000.0,33.24921996
2022-12-25 09:00:00,21951000.0,21960000.0,21936000.0,21939000.0,75.16605478
2022-12-25 10:00:00,21958000.0,21960000.0,21936000.0,21957000.0,66.58886898
2022-12-25 11:00:00,21959000.0,21962000.0,21940000.0,21957000.0,56.23265053
2022-12-25 12:00:00,21951000.0,21960000.0,21936000.0,21954000.0,46.10849022
2022-12-25 13:00:00,21954000.0,21962000.0,21919000.0,21922000.0,97.98093448
2022-12-25 14:00:00,21922000.0,21941000.0,21920000.0,21932000.0,101.18900605
2022-12-25 15:00:00,21932000.0,21960000.0,21887000.0,21918000.0,207.39795482
2022-12-25 16:00:00,21921000.0,21956000.0,21900000.0,21901000.0,129.11513938
2022-12-25 17:00:00,21910000.0,21910000.0,21870000.0,21880000.0,116.75397471
2022-12-25 18:00:00,21880000.0,21894000.0,21871000.0,21883000.0,72.27009767
2022-12-25 19:00:00,21884000.0,21895000.0,21844000.0,21847000.0,93.10261444
2022-12-25 20:00:00,21844000.0,21860000.0,21834000.0,21851000.0,107.11572431
2022-12-25 21:00:00,21854000.0,21886000.0,21835000.0,21882000.0,99.02879591
2022-12-25 22:00:00,21873000.0,21901000.0,21850000.0,21853000.0,159.01173134
2022-12-25 23:00:00,21853000.0,21900000.0,21776000.0,21852000.0,211.83265296
2022-12-26 00:00:00,21856000.0,21911000.0,21832000.0,21832000.0,158.8429846
2022-12-26 01:00:00,21838000.0,21838000.0,21800000.0,21824000.0,51.10694633
2022-12-26 02:00:00,21825000.0,21848000.0,21807000.0,21828000.0,16.49288712
2022-12-26 03:00:00,21841000.0,21841000.0,21804000.0,21804000.0,20.40746344
2022-12-26 04:00:00,21804000.0,21832000.0,21777000.0,21812000.0,36.47377774
2022-12-26 05:00:00,21828000.0,21836000.0,21796000.0,21823000.0,15.49626086
2022-12-26 06:00:00,21823000.0,21869000.0,21807000.0,21831000.0,23.53716941
2022-12-26 07:00:00,21848000.0,21867000.0,21831000.0,21866000.0,34.1736202
2022-12-26 08:00:00,21860000.0,21866000.0,21834000.0,21848000.0,46.11529004
2022-12-26 09:00:00,21854000.0,21861000.0,21799000.0,21801000.0,211.19684835
2022-12-26 10:00:00,21809000.0,21829000.0,21770000.0,21796000.0,153.33929264
2022-12-26 11:00:00,21796000.0,21854000.0,21795000.0,21824000.0,137.92359632
2022-12-26 12:00:00,21824000.0,21825000.0,21788000.0,21800000.0,68.22091495
2022-12-26 13:00:00,21809000.0,21838000.0,21751000.0,21756000.0,169.53449094
2022-12-26 14:00:00,21773000.0,21780000.0,21693000.0,21697000.0,186.42155316
2022-12-26 15:00:00,21704000.0,21738000.0,21693000.0,21696000.0,150.10674598
2022-12-26 16:00:00,21695000.0,21713000.0,21652000.0,21674000.0,205.06675838
2022-12-26 17:00:00,21674000.0,21682000.0,21620000.0,21624000.0,223.19912891
2022-12-26 18:00:00,21626000.0,21681000.0,21622000.0,21655000.0,117.09500981
2022-12-26 19:00:00,21658000.0,21693000.0,21633000.0,21663000.0,69.21980771
2022-12-26 20:00:00,21663000.0,21696000.0,21650000.0,21685000.0,64.45049732
2022-12-26 21:00:00,21685000.0,21686000.0,21640000.0,21658000.0,92.01264471
2022-12-26 22:00:00,21653000.0,21675000.0,21627000.0,21671000.0,128.56848183
2022-12-26 23:00:00,21671000.0,21686000.0,21660000.0,21662000.0,68.92957595
2022-12-27 00:00:00,21672000.0,21678000.0,21621000.0,21625000.0,70.14941923
2022-12-27 01:00:00,21633000.0,21645000.0,21605000.0,21641000.0,52.347981
2022-12-27 02:00:00,21643000.0,21643000.0,21615000.0,21631000.0,29.65153697
2022-12-27 03:00:00,21630000.0,21641000.0,21596000.0,21599000.0,58.2389843
2022-12-27 04:00:00,21597000.0,21655000.0,21596000.0,21633000.0,46.03389836
2022-12-27 05:00:00,21633000.0,21648000.0,21630000.0,21645000.0,29.21296598
2022-12-27 06:00:00,21645000.0,21663000.0,21628000.0,21629000.0,40.26795658
2022-12-27 07:00:00,21631000.0,21635000.0,21609000.0,21627000.0,52.6088107
2022-12-27 08:00:00,21624000.0,21714000.0,21607000.0,21702000.0,124.7809527
2022-12-27 09:00:00,21711000.0,21745000.0,21628000.0,21655000.0,209.45456209
2022-12-27 10:00:00,21645000.0,21655000.0,21550000.0,21570000.0,243.57758086
2022-12-27 11:00:00,21570000.0,21611000.0,21550000.0,21551000.0,141.28754939
2022-12-27 12:00:00,21551000.0,21560000.0,21500000.0,21509000.0,268.32848674
2022-12-27 13:00:00,21510000.0,21550000.0,21503000.0,21548000.0,134.46172001
2022-12-27 14:00:00,21548000.0,21561000.0,21531000.0,21543000.0,99.78348396
2022-12-27 15:00:00,21542000.0,21558000.0,21534000.0,21551000.0,92.62827637
2022-12-27 16:00:00,21551000.0,21555000.0,21531000.0,21552000.0,76.60571217
2022-12-27 17:00:00,21552000.0,21605000.0,21530000.0,21595000.0,116.52998834
2022-12-27 18:00:00,21596000.0,21616000.0,21569000.0,21612000.0,54.53807004
2022-12-27 19:00:00,21613000.0,21613000.0,21569000.0,21595000.0,82.85771397
2022-12-27 20:00:00,21576000.0,21598000.0,21513000.0,21527000.0,87.5031075
2022-12-27 21:00:00,21528000.0,21542000.0,21510000.0,21516000.0,75.99958959
2022-12-27 22:00:00,21511000.0,21540000.0,21505000.0,21506000.0,100.66087268
2022-12-27 23:00:00,21506000.0,21539000.0,21417000.0,21430000.0,292.7850886
2022-12-28 00:00:00,21428000.0,21500000.0,21408000.0,21470000.0,119.81143575
2022-12-28 01:00:00,21470000.0,21481000.0,21427000.0,21450000.0,36.99019336
2022-12-28 02:00:00,21453000.0,21466000.0,21315000.0,21346000.0,111.83366036
2022-12-28 03:00:00,21347000.0,21349000.0,21242000.0,21270000.0,142.40188062
2022-12-28 04:00:00,21269000.0,21334000.0,21242000.0,21334000.0,56.69236694
2022-12-28 05:00:00,21334000.0,21336000.0,21294000.0,21298000.0,34.58470254
2022-12-28 06:00:00,21298000.0,21309000.0,21257000.0,21304000.0,92.47920623
2022-12-28 07:00:00,21304000.0,21315000.0,21286000.0,21315000.0,82.10274644
2022-12-28 08:00:00,21314000.0,21374000.0,21300000.0,21321000.0,88.62651575
2022-12-28 09:00:00,21324000.0,21373000.0,21290000.0,21292000.0,161.45542261
2022-12-28 10:00:00,21292000.0,21301000.0,21195000.0,21257000.0,279.1533774
2022-12-28 11:00:00,21257000.0,21263000.0,21192000.0,21256000.0,195.76232577
2022-12-28 12:00:00,21256000.0,21256000.0,21058000.0,21189000.0,332.02198828
2022-12-28 13:00:00,21175000.0,21207000.0,21154000.0,21182000.0,94.66368865
2022-12-28 14:00:00,21182000.0,21198000.0,21077000.0,21102000.0,284.21556879
2022-12-28 15:00:00,21102000.0,21135000.0,21080000.0,21117000.0,213.37588482
2022-12-28 16:00:00,21118000.0,21204000.0,21109000.0,21203000.0,128.31889825
2022-12-28 17:00:00,21200000.0,21229000.0,21192000.0,21219000.0,97.45887771
2022-12-28 18:00:00,21219000.0,21236000.0,21172000.0,21233000.0,74.55867639
2022-12-28 19:00:00,21218000.0,21274000.0,21207000.0,21244000.0,98.80411889
2022-12-28 20:00:00,21244000.0,21255000.0,21227000.0,21239000.0,22.49585463
